RSSD ID,Institution Name,Location,TotalAssets,Date
3242838,REGIONS FINANCIAL CORPORATION,"BIRMINGHAM, AL","$119,717,632",20130331
1378434,UNIONBANCAL CORPORATION,"SAN FRANCISCO, CA","$96,959,643",20130331
1199611,NORTHERN TRUST CORPORATION,"CHICAGO, IL","$93,156,775",20130331
1068025,KEYCORP,"CLEVELAND, OH","$89,441,210",20130331
1037003,M&T; BANK CORPORATION,"BUFFALO, NY","$82,794,833",20130331
3981856,"SANTANDER HOLDINGS USA, INC.","BOSTON, MA","$82,733,574",20130331
3173736,THRIVENT FINANCIAL FOR LUTHERANS,"MINNEAPOLIS, MN","$79,537,291",20130331
1025608,BANCWEST CORPORATION,"HONOLULU, HI","$78,851,727",20130331
3846375,DISCOVER FINANCIAL SERVICES,"RIVERWOODS, IL","$76,139,250",20130331
1032473,DEUTSCHE BANK TRUST CORPORATION,"NEW YORK, NY","$75,523,000",20130331
1078529,"BBVA USA BANCSHARES, INC.","HOUSTON, TX","$69,639,420",20130331
1199844,COMERICA INCORPORATED,"DALLAS, TX","$64,975,279",20130331
1068191,HUNTINGTON BANCSHARES INCORPORATED,"COLUMBUS, OH","$56,054,966",20130331
1027004,ZIONS BANCORPORATION,"SALT LAKE CITY, UT","$54,110,564",20130331
2307280,"UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY","$48,613,134",20130331
3412583,E*TRADE FINANCIAL CORPORATION,"NEW YORK, NY","$44,966,314",20130331
1036967,CIT GROUP INC.,"LIVINGSTON, NJ","$44,563,888",20130331
2132932,"NEW YORK COMMUNITY BANCORP, INC.","WESTBURY, NY","$44,511,718",20130331
2367556,"HUDSON CITY BANCORP, INC.","PARAMUS, NJ","$40,283,892",20130331
1129382,"POPULAR, INC.","SAN JUAN, PR","$36,943,000",20130331
2648693,"FIRST NIAGARA FINANCIAL GROUP, INC.","BUFFALO, NY","$36,887,625",20130331
1583836,MUTUAL OF OMAHA INSURANCE COMPANY,"OMAHA, NE","$31,422,988",20130331
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$30,581,737",20130331
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$29,028,299",20130331
1883693,BOK FINANCIAL CORPORATION,"TULSA, OK","$27,442,638",20130331
1027518,CITY NATIONAL CORPORATION,"LOS ANGELES, CA","$27,433,754",20130331
1078846,SYNOVUS FINANCIAL CORP.,"COLUMBUS, GA","$26,212,879",20130331
3923614,IMB HOLDCO LLC,"PASADENA, CA","$25,416,957",20130331
1094640,FIRST HORIZON NATIONAL CORPORATION,"MEMPHIS, TN","$25,167,457",20130331
3242735,"SCOTTRADE FINANCIAL SERVICES, INC.","TOWN AND COUNTRY, MO","$24,765,823",20130331
1199563,ASSOCIATED BANC-CORP,"GREEN BAY, WI","$23,277,768",20130331
2734233,"EAST WEST BANCORP, INC.","PASADENA, CA","$23,102,005",20130331
1031449,SVB FINANCIAL GROUP,"SANTA CLARA, CA","$22,802,242",20130331
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$22,735,145",20130331
1102367,"CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX","$22,560,339",20130331
1049341,"COMMERCE BANCSHARES, INC.","KANSAS CITY, MO","$22,240,695",20130331
1075612,"FIRST CITIZENS BANCSHARES, INC.","RALEIGH, NC","$21,351,012",20130331
4103310,"MACY'S, INC.","CINCINNATI, OH","$20,991,349",20130331
1145476,WEBSTER FINANCIAL CORPORATION,"WATERBURY, CT","$20,116,020",20130331
2938451,BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE","$19,610,828",20130331
1086533,HANCOCK HOLDING COMPANY,"GULFPORT, MS","$19,092,456",20130331
3910641,AMERITAS MUTUAL HOLDING COMPANY,"LINCOLN, NE","$18,833,506",20130331
2389941,TCF FINANCIAL CORPORATION,"WAYZATA, MN","$18,540,469",20130331
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$18,306,488",20130331
1117156,"SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA","$17,967,174",20130331
2260406,WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL","$17,074,247",20130331
1117129,FULTON FINANCIAL CORPORATION,"LANCASTER, PA","$16,659,671",20130331
2504128,ASTORIA FINANCIAL CORPORATION,"LAKE SUCCESS, NY","$16,210,524",20130331
1048773,VALLEY NATIONAL BANCORP,"WAYNE, NJ","$16,028,703",20130331
1020902,"FIRST NATIONAL OF NEBRASKA, INC.","OMAHA, NE","$15,890,934",20130331
1049828,UMB FINANCIAL CORPORATION,"KANSAS CITY, MO","$15,705,470",20130331
1070804,FIRSTMERIT CORPORATION,"AKRON, OH","$15,273,159",20130331
1109599,"PROSPERITY BANCSHARES, INC.","HOUSTON, TX","$15,085,425",20130331
1246216,"FRANKLIN RESOURCES, INC.","SAN MATEO, CA","$14,710,099",20130331
1095674,"ARVEST BANK GROUP, INC.","BENTONVILLE, AR","$14,294,687",20130331
1025309,BANK OF HAWAII CORPORATION,"HONOLULU, HI","$13,563,474",20130331
1097614,"BANCORPSOUTH, INC.","TUPELO, MS","$13,395,806",20130331
1839319,"PRIVATEBANCORP, INC.","CHICAGO, IL","$13,372,230",20130331
3065617,"WASHINGTON FEDERAL, INC.","SEATTLE, WA","$13,115,833",20130331
3852022,"FLAGSTAR BANCORP, INC.","TROY, MI","$13,094,150",20130331
1060627,FIRSTBANK HOLDING COMPANY,"LAKEWOOD, CO","$13,078,898",20130331
2744894,FIRST BANCORP,"SAN JUAN, PR","$13,005,877",20130331
2291914,IBERIABANK CORPORATION,"LAFAYETTE, LA","$12,951,199",20130331
2477754,"INVESTORS BANCORP, MHC","SHORT HILLS, NJ","$12,890,433",20130331
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$12,745,930",20130331
3057395,MODERN WOODMEN OF AMERICA,"ROCK ISLAND, IL","$12,695,879",20130331
3005332,F.N.B. CORPORATION,"HERMITAGE, PA","$11,997,990",20130331
1079562,TRUSTMARK CORPORATION,"JACKSON, MS","$11,850,515",20130331
1104231,INTERNATIONAL BANCSHARES CORPORATION,"LAREDO, TX","$11,520,172",20130331
2747644,UMPQUA HOLDINGS CORPORATION,"PORTLAND, OR","$11,500,124",20130331
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,121,723",20130331
1094314,"CENTRAL BANCOMPANY, INC","JEFFERSON CITY, MO","$10,577,894",20130331
1843080,CATHAY GENERAL BANCORP,"LOS ANGELES, CA","$10,520,715",20130331
2568278,MIDLAND FINANCIAL CO.,"OKLAHOMA CITY, OK","$10,441,287",20130331
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,298,569",20130331
2706735,"TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX","$10,020,871",20130331
1039502,JPMORGAN CHASE & CO.,"NEW YORK, NY","$2,359,141,000",20121231
1073757,BANK OF AMERICA CORPORATION,"CHARLOTTE, NC","$2,212,004,452",20121231
1951350,CITIGROUP INC.,"NEW YORK, NY","$1,864,660,000",20121231
1120754,WELLS FARGO & COMPANY,"SAN FRANCISCO, CA","$1,422,968,000",20121231
2380443,"GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY","$938,770,000",20121231
2162966,MORGAN STANLEY,"NEW YORK, NY","$780,960,000",20121231
1631915,GENERAL ELECTRIC CAPITAL CORPORATION,"NORWALK, CT","$548,771,829",20121231
3587146,"BANK OF NEW YORK MELLON CORPORATION, THE","NEW YORK, NY","$359,301,000",20121231
1119794,U.S. BANCORP,"MINNEAPOLIS, MN","$353,855,000",20121231
3232316,HSBC NORTH AMERICA HOLDINGS INC.,"NEW YORK, NY","$313,680,754",20121231
2277860,CAPITAL ONE FINANCIAL CORPORATION,"MCLEAN, VA","$313,040,688",20121231
1069778,"PNC FINANCIAL SERVICES GROUP, INC., THE","PITTSBURGH, PA","$305,285,879",20121231
1607170,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,"NEW YORK, NY","$237,037,712",20121231
1111435,STATE STREET CORPORATION,"BOSTON, MA","$222,229,483",20121231
1249196,TD BANK US HOLDING COMPANY,"PORTLAND, ME","$218,916,640",20121231
1074156,BB&T; CORPORATION,"WINSTON SALEM, NC","$183,872,371",20121231
1562859,ALLY FINANCIAL INC.,"DETROIT, MI","$182,347,000",20121231
1131787,"SUNTRUST BANKS, INC.","ATLANTA, GA","$173,566,088",20121231
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$168,343,642",20121231
3853449,"PRINCIPAL FINANCIAL GROUP, INC.","DES MOINES, IA","$161,926,542",20121231
1275216,AMERICAN EXPRESS COMPANY,"NEW YORK, NY","$153,418,000",20121231
1026632,"CHARLES SCHWAB CORPORATION, THE","SAN FRANCISCO, CA","$133,637,000",20121231
1132449,"RBS CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI","$127,411,731",20121231
1070345,FIFTH THIRD BANCORP,"CINCINNATI, OH","$121,500,604",20121231
3242838,REGIONS FINANCIAL CORPORATION,"BIRMINGHAM, AL","$121,347,388",20121231
1245415,BMO FINANCIAL CORP.,"WILMINGTON, DE","$116,109,476",20121231
1447376,UNITED SERVICES AUTOMOBILE ASSOCIATION,"SAN ANTONIO, TX","$115,747,377",20121231
3840207,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,"BLOOMINGTON, IL","$114,933,159",20121231
1199611,NORTHERN TRUST CORPORATION,"CHICAGO, IL","$97,463,845",20121231
1378434,UNIONBANCAL CORPORATION,"SAN FRANCISCO, CA","$96,992,464",20121231
1068025,KEYCORP,"CLEVELAND, OH","$89,425,613",20121231
3981856,"SANTANDER HOLDINGS USA, INC.","BOSTON, MA","$85,790,202",20121231
1037003,M&T; BANK CORPORATION,"BUFFALO, NY","$82,985,468",20121231
1025608,BANCWEST CORPORATION,"HONOLULU, HI","$79,869,488",20121231
3173736,THRIVENT FINANCIAL FOR LUTHERANS,"MINNEAPOLIS, MN","$77,444,933",20121231
1032473,DEUTSCHE BANK TRUST CORPORATION,"NEW YORK, NY","$74,148,000",20121231
3846375,DISCOVER FINANCIAL SERVICES,"RIVERWOODS, IL","$73,491,315",20121231
1078529,"BBVA USA BANCSHARES, INC.","HOUSTON, TX","$69,105,796",20121231
1199844,COMERICA INCORPORATED,"DALLAS, TX","$65,398,175",20121231
1068191,HUNTINGTON BANCSHARES INCORPORATED,"COLUMBUS, OH","$56,153,185",20121231
1027004,ZIONS BANCORPORATION,"SALT LAKE CITY, UT","$55,511,918",20121231
2307280,"UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY","$48,642,000",20121231
3412583,E*TRADE FINANCIAL CORPORATION,"NEW YORK, NY","$47,386,739",20121231
2132932,"NEW YORK COMMUNITY BANCORP, INC.","WESTBURY, NY","$44,149,466",20121231
1036967,CIT GROUP INC.,"LIVINGSTON, NJ","$44,012,251",20121231
2367556,"HUDSON CITY BANCORP, INC.","PARAMUS, NJ","$40,596,341",20121231
2648693,"FIRST NIAGARA FINANCIAL GROUP, INC.","BUFFALO, NY","$36,912,808",20121231
1129382,"POPULAR, INC.","SAN JUAN, PR","$36,508,000",20121231
1583836,MUTUAL OF OMAHA INSURANCE COMPANY,"OMAHA, NE","$30,993,057",20121231
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$30,317,936",20121231
1027518,CITY NATIONAL CORPORATION,"LOS ANGELES, CA","$28,618,492",20121231
1883693,BOK FINANCIAL CORPORATION,"TULSA, OK","$28,146,503",20121231
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$27,844,699",20121231
1078846,SYNOVUS FINANCIAL CORP.,"COLUMBUS, GA","$26,760,012",20121231
3923614,IMB HOLDCO LLC,"PASADENA, CA","$25,938,843",20121231
1094640,FIRST HORIZON NATIONAL CORPORATION,"MEMPHIS, TN","$25,521,022",20121231
3242735,"SCOTTRADE FINANCIAL SERVICES, INC.","TOWN AND COUNTRY, MO","$25,125,736",20121231
1199563,ASSOCIATED BANC-CORP,"GREEN BAY, WI","$23,487,735",20121231
1102367,"CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX","$23,205,702",20121231
1031449,SVB FINANCIAL GROUP,"SANTA CLARA, CA","$22,766,602",20121231
2734233,"EAST WEST BANCORP, INC.","PASADENA, CA","$22,536,282",20121231
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$22,275,971",20121231
4103310,"MACY'S, INC.","CINCINNATI, OH","$22,270,036",20121231
1049341,"COMMERCE BANCSHARES, INC.","KANSAS CITY, MO","$22,176,815",20121231
1075612,"FIRST CITIZENS BANCSHARES, INC.","RALEIGH, NC","$21,283,651",20121231
3065541,W.R. BERKLEY CORPORATION,"GREENWICH, CT","$20,155,896",20121231
1145476,WEBSTER FINANCIAL CORPORATION,"WATERBURY, CT","$20,152,255",20121231
1086533,HANCOCK HOLDING COMPANY,"GULFPORT, MS","$19,523,765",20121231
2938451,BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE","$18,981,340",20121231
3910641,AMERITAS MUTUAL HOLDING COMPANY,"LINCOLN, NE","$18,502,196",20121231
2389941,TCF FINANCIAL CORPORATION,"WAYZATA, MN","$18,281,032",20121231
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$18,242,878",20121231
1117156,"SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA","$18,037,667",20121231
2260406,WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL","$17,519,613",20121231
1117129,FULTON FINANCIAL CORPORATION,"LANCASTER, PA","$16,509,261",20121231
2504128,ASTORIA FINANCIAL CORPORATION,"LAKE SUCCESS, NY","$16,496,642",20121231
1020902,"FIRST NATIONAL OF NEBRASKA, INC.","OMAHA, NE","$16,409,360",20121231
1048773,VALLEY NATIONAL BANCORP,"WAYNE, NJ","$16,012,646",20121231
1049828,UMB FINANCIAL CORPORATION,"KANSAS CITY, MO","$14,927,196",20121231
1070804,FIRSTMERIT CORPORATION,"AKRON, OH","$14,916,022",20121231
1109599,"PROSPERITY BANCSHARES, INC.","HOUSTON, TX","$14,601,394",20121231
1246216,"FRANKLIN RESOURCES, INC.","SAN MATEO, CA","$14,261,070",20121231
3852022,"FLAGSTAR BANCORP, INC.","TROY, MI","$14,082,012",20121231
1839319,"PRIVATEBANCORP, INC.","CHICAGO, IL","$14,057,515",20121231
1025309,BANK OF HAWAII CORPORATION,"HONOLULU, HI","$13,789,923",20121231
1097614,"BANCORPSOUTH, INC.","TUPELO, MS","$13,401,898",20121231
1095674,"ARVEST BANK GROUP, INC.","BENTONVILLE, AR","$13,233,050",20121231
2291914,IBERIABANK CORPORATION,"LAFAYETTE, LA","$13,129,678",20121231
3065617,"WASHINGTON FEDERAL, INC.","SEATTLE, WA","$13,106,842",20121231
2744894,FIRST BANCORP,"SAN JUAN, PR","$13,099,741",20121231
1060627,FIRSTBANK HOLDING COMPANY,"LAKEWOOD, CO","$12,874,974",20121231
2477754,"INVESTORS BANCORP, MHC","SHORT HILLS, NJ","$12,765,099",20121231
3057395,MODERN WOODMEN OF AMERICA,"ROCK ISLAND, IL","$12,385,909",20121231
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$12,375,953",20121231
3005332,F.N.B. CORPORATION,"HERMITAGE, PA","$12,023,976",20121231
1104231,INTERNATIONAL BANCSHARES CORPORATION,"LAREDO, TX","$11,882,673",20121231
2747644,UMPQUA HOLDINGS CORPORATION,"PORTLAND, OR","$11,804,699",20121231
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,379,590",20121231
1843080,CATHAY GENERAL BANCORP,"LOS ANGELES, CA","$10,694,089",20121231
2706735,"TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX","$10,540,873",20121231
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,149,132",20121231
